@relation ./DSSD/data/datasets/nursery/nursery

@attribute Parents {'great_pret','pretentious','usual'}
@attribute Has_nurs {'critical','improper','less_proper','proper','very_crit'}
@attribute Form {'complete','completed','foster','incomplete'}
@attribute Children {'1','2','3','more'}
@attribute Housing {'convenient','critical','less_conv'}
@attribute Finance {'convenient','inconv'}
@attribute Social {'nonprob','problematic','slightly_prob'}
@attribute Health {'not_recom','priority','recommended'}
@attribute class {'str0','str1','str2','str3','str4'}
@data
'usual','critical','completed','1','convenient','inconv','nonprob','priority','str1'
'usual','critical','completed','1','convenient','inconv','slightly_prob','recommended','str1'
'usual','critical','completed','1','convenient','inconv','problematic','priority','str1'
'usual','critical','completed','1','less_conv','inconv','problematic','priority','str1'
'usual','critical','completed','1','critical','inconv','slightly_prob','priority','str3'
'usual','critical','completed','2','convenient','convenient','problematic','not_recom','str0'
'usual','critical','completed','2','convenient','inconv','nonprob','recommended','str1'
'usual','critical','completed','2','convenient','inconv','slightly_prob','recommended','str1'
'usual','critical','completed','2','less_conv','convenient','problematic','priority','str1'
'usual','critical','completed','2','less_conv','inconv','nonprob','priority','str1'
'usual','critical','completed','2','critical','convenient','nonprob','recommended','str1'
'usual','critical','completed','2','critical','convenient','problematic','recommended','str3'
'usual','critical','completed','2','critical','inconv','slightly_prob','recommended','str1'
'usual','critical','completed','3','convenient','inconv','nonprob','priority','str3'
'usual','critical','completed','3','less_conv','convenient','nonprob','priority','str3'
'usual','critical','completed','3','less_conv','convenient','problematic','priority','str3'
'usual','critical','completed','3','less_conv','inconv','problematic','not_recom','str0'
'usual','critical','completed','3','critical','convenient','nonprob','not_recom','str0'
'usual','critical','completed','3','critical','inconv','slightly_prob','recommended','str1'
'usual','critical','completed','more','convenient','convenient','nonprob','priority','str1'
'usual','critical','completed','more','convenient','inconv','nonprob','not_recom','str0'
'usual','critical','completed','more','critical','inconv','slightly_prob','priority','str3'
'usual','critical','completed','more','critical','inconv','problematic','not_recom','str0'
'usual','critical','incomplete','1','convenient','inconv','problematic','priority','str1'
'usual','critical','incomplete','1','less_conv','convenient','nonprob','recommended','str1'
'usual','critical','incomplete','1','less_conv','convenient','nonprob','not_recom','str0'
'usual','critical','incomplete','1','less_conv','convenient','problematic','recommended','str1'
'usual','critical','incomplete','1','less_conv','inconv','problematic','recommended','str1'
'usual','critical','incomplete','2','convenient','convenient','slightly_prob','not_recom','str0'
'usual','critical','incomplete','2','less_conv','convenient','slightly_prob','recommended','str1'
'usual','critical','incomplete','2','less_conv','inconv','slightly_prob','priority','str3'
'usual','critical','incomplete','2','critical','convenient','problematic','not_recom','str0'
'usual','critical','incomplete','2','critical','inconv','slightly_prob','priority','str3'
'usual','critical','incomplete','2','critical','inconv','slightly_prob','not_recom','str0'
'usual','critical','incomplete','2','critical','inconv','problematic','not_recom','str0'
'usual','critical','incomplete','3','convenient','inconv','nonprob','recommended','str1'
'usual','critical','incomplete','3','less_conv','convenient','problematic','priority','str3'
'usual','critical','incomplete','3','less_conv','inconv','nonprob','recommended','str1'
'usual','critical','incomplete','3','critical','convenient','slightly_prob','recommended','str1'
'usual','critical','incomplete','3','critical','inconv','problematic','priority','str3'
'usual','critical','incomplete','more','convenient','convenient','slightly_prob','recommended','str1'
'usual','critical','incomplete','more','convenient','convenient','problematic','recommended','str1'
'usual','critical','incomplete','more','convenient','inconv','problematic','priority','str3'
'usual','critical','incomplete','more','less_conv','convenient','problematic','not_recom','str0'
'usual','critical','incomplete','more','less_conv','inconv','nonprob','priority','str3'
'usual','critical','incomplete','more','less_conv','inconv','slightly_prob','recommended','str1'
'usual','critical','incomplete','more','critical','convenient','nonprob','not_recom','str0'
'usual','critical','incomplete','more','critical','inconv','nonprob','recommended','str1'
'usual','critical','foster','2','less_conv','convenient','slightly_prob','priority','str3'
'usual','critical','foster','2','less_conv','inconv','slightly_prob','priority','str3'
'usual','critical','foster','2','less_conv','inconv','problematic','not_recom','str0'
'usual','critical','foster','2','critical','convenient','slightly_prob','not_recom','str0'
'usual','critical','foster','2','critical','inconv','problematic','recommended','str3'
'usual','critical','foster','2','critical','inconv','problematic','not_recom','str0'
'usual','critical','foster','3','convenient','convenient','slightly_prob','recommended','str1'
'usual','critical','foster','3','convenient','convenient','problematic','priority','str1'
'usual','critical','foster','3','convenient','inconv','slightly_prob','recommended','str1'
'usual','critical','foster','3','convenient','inconv','slightly_prob','priority','str3'
'usual','critical','foster','3','less_conv','convenient','nonprob','recommended','str1'
'usual','critical','foster','3','less_conv','convenient','nonprob','not_recom','str0'
'usual','critical','foster','3','less_conv','inconv','nonprob','recommended','str1'
'usual','critical','foster','3','less_conv','inconv','problematic','priority','str3'
'usual','critical','foster','3','critical','inconv','nonprob','recommended','str1'
'usual','critical','foster','3','critical','inconv','slightly_prob','priority','str3'
'usual','critical','foster','more','convenient','inconv','problematic','recommended','str3'
'usual','critical','foster','more','less_conv','convenient','slightly_prob','priority','str3'
'usual','critical','foster','more','less_conv','convenient','problematic','priority','str3'
'usual','critical','foster','more','critical','convenient','problematic','priority','str3'
'usual','very_crit','complete','1','convenient','convenient','nonprob','priority','str1'
'usual','very_crit','complete','1','convenient','convenient','slightly_prob','not_recom','str0'
'usual','very_crit','complete','1','less_conv','convenient','nonprob','not_recom','str0'
'usual','very_crit','complete','1','less_conv','convenient','slightly_prob','priority','str3'
'usual','very_crit','complete','1','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','complete','1','critical','convenient','nonprob','recommended','str1'
'usual','very_crit','complete','1','critical','convenient','nonprob','not_recom','str0'
'usual','very_crit','complete','2','convenient','inconv','slightly_prob','priority','str3'
'usual','very_crit','complete','2','critical','convenient','problematic','priority','str3'
'usual','very_crit','complete','2','critical','inconv','slightly_prob','priority','str3'
'usual','very_crit','complete','3','convenient','convenient','slightly_prob','recommended','str1'
'usual','very_crit','complete','3','convenient','convenient','problematic','priority','str3'
'usual','very_crit','complete','3','less_conv','inconv','nonprob','recommended','str3'
'usual','very_crit','complete','3','critical','convenient','slightly_prob','priority','str3'
'usual','very_crit','complete','more','convenient','convenient','nonprob','priority','str3'
'usual','very_crit','complete','more','convenient','convenient','problematic','not_recom','str0'
'usual','very_crit','complete','more','convenient','inconv','problematic','priority','str3'
'usual','very_crit','complete','more','convenient','inconv','problematic','not_recom','str0'
'usual','very_crit','complete','more','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','complete','more','less_conv','inconv','nonprob','recommended','str3'
'usual','very_crit','complete','more','critical','convenient','nonprob','priority','str3'
'usual','very_crit','complete','more','critical','convenient','problematic','priority','str3'
'usual','very_crit','complete','more','critical','convenient','problematic','not_recom','str0'
'usual','very_crit','complete','more','critical','inconv','nonprob','not_recom','str0'
'usual','very_crit','complete','more','critical','inconv','slightly_prob','not_recom','str0'
'usual','very_crit','complete','more','critical','inconv','problematic','recommended','str3'
'usual','very_crit','completed','1','convenient','convenient','nonprob','priority','str3'
'usual','very_crit','completed','1','convenient','convenient','problematic','recommended','str3'
'usual','very_crit','completed','1','less_conv','convenient','slightly_prob','priority','str3'
'usual','very_crit','completed','1','less_conv','inconv','slightly_prob','not_recom','str0'
'usual','very_crit','completed','1','critical','inconv','nonprob','priority','str3'
'usual','very_crit','completed','1','critical','inconv','slightly_prob','priority','str3'
'usual','very_crit','completed','1','critical','inconv','problematic','recommended','str3'
'usual','very_crit','completed','2','less_conv','convenient','nonprob','recommended','str1'
'usual','very_crit','completed','2','less_conv','convenient','problematic','not_recom','str0'
'usual','very_crit','completed','2','less_conv','inconv','slightly_prob','not_recom','str0'
'usual','very_crit','completed','2','less_conv','inconv','problematic','priority','str3'
'usual','very_crit','completed','2','critical','inconv','nonprob','recommended','str3'
'usual','very_crit','completed','3','convenient','inconv','slightly_prob','priority','str3'
'usual','very_crit','completed','3','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','completed','3','critical','convenient','nonprob','recommended','str3'
'usual','very_crit','completed','3','critical','convenient','problematic','priority','str3'
'usual','very_crit','completed','more','convenient','convenient','nonprob','not_recom','str0'
'usual','very_crit','completed','more','convenient','convenient','problematic','recommended','str3'
'usual','very_crit','completed','more','convenient','inconv','problematic','priority','str3'
'usual','very_crit','completed','more','less_conv','convenient','nonprob','recommended','str3'
'usual','very_crit','completed','more','less_conv','inconv','slightly_prob','priority','str3'
'usual','very_crit','completed','more','less_conv','inconv','problematic','priority','str3'
'usual','very_crit','completed','more','critical','convenient','slightly_prob','recommended','str3'
'usual','very_crit','completed','more','critical','convenient','problematic','not_recom','str0'
'usual','very_crit','incomplete','1','convenient','inconv','problematic','not_recom','str0'
'usual','very_crit','incomplete','1','less_conv','convenient','slightly_prob','not_recom','str0'
'usual','very_crit','incomplete','1','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','incomplete','1','critical','convenient','problematic','priority','str3'
'usual','very_crit','incomplete','1','critical','inconv','slightly_prob','recommended','str3'
'usual','very_crit','incomplete','2','convenient','inconv','problematic','priority','str3'
'usual','very_crit','incomplete','2','less_conv','convenient','nonprob','not_recom','str0'
'usual','very_crit','incomplete','2','less_conv','convenient','slightly_prob','priority','str3'
'usual','very_crit','incomplete','2','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','incomplete','3','less_conv','convenient','nonprob','not_recom','str0'
'usual','very_crit','incomplete','3','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','incomplete','more','less_conv','convenient','slightly_prob','priority','str3'
'usual','very_crit','incomplete','more','less_conv','convenient','slightly_prob','not_recom','str0'
'usual','very_crit','incomplete','more','less_conv','inconv','slightly_prob','not_recom','str0'
'usual','very_crit','incomplete','more','critical','inconv','problematic','not_recom','str0'
'usual','very_crit','foster','1','convenient','convenient','slightly_prob','not_recom','str0'
'usual','very_crit','foster','1','convenient','inconv','problematic','not_recom','str0'
'usual','very_crit','foster','1','less_conv','convenient','problematic','priority','str3'
'usual','very_crit','foster','1','critical','convenient','slightly_prob','recommended','str3'
'usual','very_crit','foster','1','critical','convenient','slightly_prob','priority','str3'
'usual','very_crit','foster','1','critical','convenient','slightly_prob','not_recom','str0'
'usual','very_crit','foster','1','critical','convenient','problematic','not_recom','str0'
'usual','very_crit','foster','2','convenient','convenient','slightly_prob','priority','str3'
'usual','very_crit','foster','2','convenient','inconv','slightly_prob','priority','str3'
'usual','very_crit','foster','2','less_conv','convenient','nonprob','priority','str3'
'usual','very_crit','foster','2','less_conv','convenient','problematic','not_recom','str0'
'usual','very_crit','foster','2','less_conv','inconv','nonprob','recommended','str3'
'usual','very_crit','foster','2','critical','inconv','nonprob','priority','str3'
'usual','very_crit','foster','2','critical','inconv','nonprob','not_recom','str0'
'usual','very_crit','foster','2','critical','inconv','slightly_prob','not_recom','str0'
'usual','very_crit','foster','3','convenient','convenient','slightly_prob','recommended','str1'
'usual','very_crit','foster','3','convenient','convenient','slightly_prob','priority','str3'
'usual','very_crit','foster','3','convenient','inconv','nonprob','priority','str3'
'usual','very_crit','foster','3','convenient','inconv','slightly_prob','recommended','str3'
'usual','very_crit','foster','3','less_conv','inconv','nonprob','recommended','str3'
'usual','very_crit','foster','3','critical','inconv','nonprob','priority','str3'
'usual','very_crit','foster','more','convenient','convenient','nonprob','recommended','str1'
'usual','very_crit','foster','more','convenient','inconv','slightly_prob','not_recom','str0'
'usual','very_crit','foster','more','convenient','inconv','problematic','not_recom','str0'
'usual','very_crit','foster','more','less_conv','convenient','nonprob','priority','str3'
'usual','very_crit','foster','more','less_conv','inconv','slightly_prob','priority','str3'
'usual','very_crit','foster','more','critical','convenient','slightly_prob','recommended','str3'
'usual','very_crit','foster','more','critical','inconv','nonprob','priority','str3'
'usual','very_crit','foster','more','critical','inconv','nonprob','not_recom','str0'
'pretentious','proper','complete','1','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','proper','complete','1','critical','convenient','problematic','priority','str1'
'pretentious','proper','complete','1','critical','inconv','problematic','recommended','str1'
'pretentious','proper','complete','2','convenient','inconv','problematic','recommended','str1'
'pretentious','proper','complete','2','less_conv','convenient','problematic','priority','str1'
'pretentious','proper','complete','2','critical','convenient','nonprob','not_recom','str0'
'pretentious','proper','complete','2','critical','convenient','slightly_prob','recommended','str1'
'pretentious','proper','complete','2','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','proper','complete','3','convenient','convenient','nonprob','recommended','str4'
'pretentious','proper','complete','3','less_conv','convenient','nonprob','not_recom','str0'
'pretentious','proper','complete','3','less_conv','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','complete','3','less_conv','inconv','slightly_prob','priority','str1'
'pretentious','proper','complete','3','less_conv','inconv','problematic','priority','str1'
'pretentious','proper','complete','more','convenient','convenient','nonprob','recommended','str4'
'pretentious','proper','complete','more','less_conv','convenient','problematic','recommended','str1'
'pretentious','proper','complete','more','critical','convenient','nonprob','priority','str1'
'pretentious','proper','complete','more','critical','inconv','nonprob','recommended','str1'
'pretentious','proper','completed','1','convenient','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','completed','1','less_conv','convenient','nonprob','recommended','str4'
'pretentious','proper','completed','1','less_conv','inconv','slightly_prob','not_recom','str0'
'pretentious','proper','completed','1','critical','inconv','slightly_prob','priority','str1'
'pretentious','proper','completed','2','convenient','inconv','nonprob','not_recom','str0'
'pretentious','proper','completed','2','convenient','inconv','slightly_prob','recommended','str4'
'pretentious','proper','completed','2','less_conv','inconv','slightly_prob','not_recom','str0'
'pretentious','proper','completed','2','critical','inconv','nonprob','not_recom','str0'
'pretentious','proper','completed','2','critical','inconv','slightly_prob','priority','str1'
'pretentious','proper','completed','3','convenient','convenient','problematic','priority','str1'
'pretentious','proper','completed','3','less_conv','convenient','problematic','recommended','str1'
'pretentious','proper','completed','3','critical','inconv','slightly_prob','priority','str1'
'pretentious','proper','completed','3','critical','inconv','problematic','not_recom','str0'
'pretentious','proper','completed','more','convenient','convenient','slightly_prob','recommended','str4'
'pretentious','proper','completed','more','less_conv','convenient','nonprob','priority','str1'
'pretentious','proper','completed','more','less_conv','convenient','problematic','priority','str1'
'pretentious','proper','completed','more','less_conv','inconv','nonprob','priority','str1'
'pretentious','proper','completed','more','less_conv','inconv','problematic','not_recom','str0'
'pretentious','proper','completed','more','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','completed','more','critical','inconv','nonprob','recommended','str1'
'pretentious','proper','completed','more','critical','inconv','problematic','not_recom','str0'
'pretentious','proper','incomplete','1','convenient','convenient','nonprob','not_recom','str0'
'pretentious','proper','incomplete','1','convenient','convenient','slightly_prob','recommended','str4'
'pretentious','proper','incomplete','1','less_conv','inconv','problematic','priority','str1'
'pretentious','proper','incomplete','1','critical','inconv','problematic','recommended','str1'
'pretentious','proper','incomplete','2','convenient','convenient','problematic','recommended','str1'
'pretentious','proper','incomplete','2','less_conv','inconv','problematic','not_recom','str0'
'pretentious','proper','incomplete','3','convenient','inconv','nonprob','recommended','str1'
'pretentious','proper','incomplete','3','convenient','inconv','nonprob','not_recom','str0'
'pretentious','proper','incomplete','3','less_conv','convenient','nonprob','priority','str1'
'pretentious','proper','incomplete','3','less_conv','convenient','slightly_prob','recommended','str1'
'pretentious','proper','incomplete','3','less_conv','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','incomplete','3','less_conv','inconv','problematic','not_recom','str0'
'pretentious','proper','incomplete','more','convenient','inconv','problematic','recommended','str1'
'pretentious','proper','incomplete','more','less_conv','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','incomplete','more','less_conv','inconv','nonprob','recommended','str1'
'pretentious','proper','incomplete','more','less_conv','inconv','nonprob','priority','str1'
'pretentious','proper','incomplete','more','critical','convenient','nonprob','priority','str1'
'pretentious','proper','incomplete','more','critical','convenient','problematic','not_recom','str0'
'pretentious','proper','incomplete','more','critical','inconv','nonprob','priority','str1'
'pretentious','proper','incomplete','more','critical','inconv','slightly_prob','recommended','str1'
'pretentious','proper','incomplete','more','critical','inconv','problematic','not_recom','str0'
'pretentious','proper','foster','1','convenient','convenient','slightly_prob','priority','str1'
'pretentious','proper','foster','1','convenient','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','foster','1','less_conv','convenient','problematic','not_recom','str0'
'pretentious','proper','foster','1','less_conv','inconv','nonprob','not_recom','str0'
'pretentious','proper','foster','1','critical','convenient','nonprob','not_recom','str0'
'pretentious','proper','foster','1','critical','convenient','problematic','recommended','str1'
'pretentious','proper','foster','2','less_conv','convenient','nonprob','priority','str1'
'pretentious','proper','foster','2','less_conv','inconv','nonprob','recommended','str1'
'pretentious','proper','foster','2','critical','convenient','problematic','priority','str1'
'pretentious','proper','foster','2','critical','inconv','nonprob','not_recom','str0'
'pretentious','proper','foster','2','critical','inconv','problematic','priority','str1'
'pretentious','proper','foster','3','convenient','convenient','slightly_prob','recommended','str4'
'pretentious','proper','foster','3','convenient','inconv','nonprob','recommended','str1'
'pretentious','proper','foster','3','convenient','inconv','nonprob','priority','str1'
'pretentious','proper','foster','3','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','proper','foster','3','less_conv','convenient','problematic','recommended','str1'
'pretentious','proper','foster','3','less_conv','convenient','problematic','priority','str1'
'pretentious','proper','foster','3','less_conv','inconv','slightly_prob','priority','str1'
'pretentious','proper','foster','3','critical','convenient','problematic','recommended','str1'
'pretentious','proper','foster','3','critical','inconv','nonprob','priority','str1'
'pretentious','proper','foster','more','convenient','convenient','nonprob','recommended','str4'
'pretentious','proper','foster','more','convenient','convenient','slightly_prob','not_recom','str0'
'pretentious','proper','foster','more','less_conv','convenient','problematic','recommended','str1'
'pretentious','proper','foster','more','critical','convenient','slightly_prob','recommended','str1'
'pretentious','less_proper','complete','1','convenient','convenient','nonprob','recommended','str4'
'pretentious','less_proper','complete','1','less_conv','convenient','nonprob','recommended','str4'
'pretentious','less_proper','complete','1','less_conv','inconv','nonprob','recommended','str4'
'pretentious','less_proper','complete','1','less_conv','inconv','problematic','not_recom','str0'
'pretentious','less_proper','complete','1','critical','inconv','nonprob','priority','str1'
'pretentious','less_proper','complete','1','critical','inconv','problematic','not_recom','str0'
'pretentious','less_proper','complete','2','convenient','convenient','problematic','priority','str1'
'pretentious','less_proper','complete','2','less_conv','inconv','nonprob','priority','str1'
'pretentious','less_proper','complete','2','critical','inconv','nonprob','recommended','str1'
'pretentious','less_proper','complete','2','critical','inconv','slightly_prob','recommended','str1'
'pretentious','less_proper','complete','3','convenient','convenient','slightly_prob','not_recom','str0'
'pretentious','less_proper','complete','3','less_conv','inconv','nonprob','recommended','str1'
'pretentious','less_proper','complete','3','less_conv','inconv','nonprob','priority','str1'
'pretentious','less_proper','complete','3','less_conv','inconv','slightly_prob','not_recom','str0'
'pretentious','less_proper','complete','more','convenient','convenient','slightly_prob','recommended','str4'
'pretentious','less_proper','complete','more','less_conv','convenient','problematic','recommended','str1'
'pretentious','less_proper','complete','more','less_conv','convenient','problematic','priority','str1'
'pretentious','less_proper','complete','more','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','less_proper','complete','more','critical','inconv','slightly_prob','recommended','str1'
'pretentious','less_proper','completed','1','less_conv','convenient','slightly_prob','priority','str1'
'pretentious','less_proper','completed','1','less_conv','convenient','problematic','priority','str1'
'pretentious','less_proper','completed','1','less_conv','inconv','slightly_prob','recommended','str4'
'pretentious','less_proper','completed','1','less_conv','inconv','problematic','priority','str1'
'pretentious','less_proper','completed','1','critical','convenient','nonprob','priority','str1'
'pretentious','less_proper','completed','2','convenient','inconv','nonprob','priority','str1'
'pretentious','less_proper','completed','2','less_conv','convenient','slightly_prob','recommended','str4'
'pretentious','less_proper','completed','2','less_conv','convenient','problematic','recommended','str1'
'pretentious','less_proper','completed','2','critical','convenient','nonprob','not_recom','str0'
'pretentious','less_proper','completed','2','critical','inconv','nonprob','priority','str1'
'pretentious','less_proper','completed','2','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','less_proper','completed','2','critical','inconv','problematic','recommended','str1'
'pretentious','less_proper','completed','3','convenient','convenient','nonprob','recommended','str4'
'pretentious','less_proper','completed','3','convenient','inconv','problematic','recommended','str1'
'pretentious','less_proper','completed','3','less_conv','convenient','slightly_prob','priority','str1'
'pretentious','less_proper','completed','3','less_conv','inconv','nonprob','priority','str1'
'pretentious','less_proper','completed','3','critical','convenient','nonprob','priority','str1'
'pretentious','less_proper','completed','3','critical','inconv','nonprob','priority','str1'
'pretentious','less_proper','completed','more','convenient','convenient','problematic','priority','str1'
'pretentious','less_proper','completed','more','convenient','inconv','slightly_prob','priority','str1'
'pretentious','less_proper','completed','more','convenient','inconv','problematic','not_recom','str0'
'pretentious','less_proper','completed','more','critical','convenient','nonprob','recommended','str1'
'pretentious','less_proper','completed','more','critical','inconv','problematic','not_recom','str0'
'pretentious','less_proper','incomplete','1','convenient','inconv','nonprob','recommended','str4'
'pretentious','less_proper','incomplete','1','less_conv','inconv','problematic','priority','str1'
'pretentious','less_proper','incomplete','1','critical','inconv','nonprob','recommended','str1'
'pretentious','less_proper','incomplete','2','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','less_proper','incomplete','2','less_conv','convenient','slightly_prob','not_recom','str0'
'pretentious','less_proper','incomplete','2','less_conv','inconv','nonprob','not_recom','str0'
'pretentious','less_proper','incomplete','2','critical','convenient','nonprob','recommended','str1'
'pretentious','less_proper','incomplete','2','critical','inconv','nonprob','not_recom','str0'
'pretentious','less_proper','incomplete','3','convenient','convenient','nonprob','recommended','str4'
'pretentious','less_proper','incomplete','3','less_conv','convenient','slightly_prob','not_recom','str0'
'pretentious','less_proper','incomplete','3','less_conv','inconv','problematic','recommended','str1'
'pretentious','less_proper','incomplete','3','less_conv','inconv','problematic','priority','str1'
'pretentious','less_proper','incomplete','3','critical','inconv','slightly_prob','priority','str1'
'pretentious','less_proper','incomplete','more','convenient','inconv','nonprob','not_recom','str0'
'pretentious','less_proper','incomplete','more','less_conv','convenient','problematic','not_recom','str0'
'pretentious','less_proper','incomplete','more','less_conv','inconv','nonprob','not_recom','str0'
'pretentious','less_proper','incomplete','more','less_conv','inconv','slightly_prob','priority','str1'
'pretentious','less_proper','incomplete','more','critical','inconv','nonprob','not_recom','str0'
'pretentious','less_proper','foster','1','convenient','convenient','problematic','priority','str1'
'pretentious','less_proper','foster','1','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','less_proper','foster','1','convenient','inconv','problematic','priority','str1'
'pretentious','less_proper','foster','1','less_conv','convenient','slightly_prob','priority','str1'
'pretentious','less_proper','foster','1','less_conv','convenient','problematic','not_recom','str0'
'pretentious','less_proper','foster','1','less_conv','inconv','problematic','recommended','str1'
'pretentious','less_proper','foster','1','critical','convenient','problematic','priority','str1'
'pretentious','less_proper','foster','1','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','less_proper','foster','1','critical','inconv','problematic','priority','str1'
'pretentious','less_proper','foster','2','convenient','convenient','nonprob','priority','str1'
'pretentious','less_proper','foster','2','convenient','convenient','problematic','not_recom','str0'
'pretentious','less_proper','foster','2','critical','convenient','slightly_prob','recommended','str1'
'pretentious','less_proper','foster','2','critical','inconv','slightly_prob','recommended','str1'
'pretentious','less_proper','foster','3','less_conv','convenient','problematic','not_recom','str0'
'pretentious','less_proper','foster','3','critical','convenient','slightly_prob','priority','str1'
'pretentious','less_proper','foster','3','critical','inconv','nonprob','priority','str1'
'pretentious','less_proper','foster','3','critical','inconv','slightly_prob','priority','str1'
'pretentious','less_proper','foster','more','convenient','convenient','slightly_prob','recommended','str4'
'pretentious','less_proper','foster','more','convenient','inconv','nonprob','recommended','str1'
'pretentious','less_proper','foster','more','less_conv','inconv','slightly_prob','not_recom','str0'
'pretentious','less_proper','foster','more','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','improper','complete','1','convenient','convenient','slightly_prob','priority','str1'
'pretentious','improper','complete','1','less_conv','convenient','nonprob','priority','str1'
'pretentious','improper','complete','1','less_conv','inconv','problematic','priority','str1'
'pretentious','improper','complete','1','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','improper','complete','2','less_conv','convenient','nonprob','not_recom','str0'
'pretentious','improper','complete','2','critical','convenient','nonprob','recommended','str1'
'pretentious','improper','complete','2','critical','convenient','nonprob','priority','str3'
'pretentious','improper','complete','2','critical','inconv','nonprob','not_recom','str0'
'pretentious','improper','complete','3','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','complete','more','convenient','convenient','problematic','recommended','str1'
'pretentious','improper','complete','more','convenient','inconv','slightly_prob','recommended','str1'
'pretentious','improper','complete','more','convenient','inconv','slightly_prob','priority','str3'
'pretentious','improper','complete','more','critical','convenient','slightly_prob','not_recom','str0'
'pretentious','improper','complete','more','critical','inconv','nonprob','not_recom','str0'
'pretentious','improper','completed','1','convenient','convenient','slightly_prob','recommended','str1'
'pretentious','improper','completed','1','convenient','inconv','nonprob','not_recom','str0'
'pretentious','improper','completed','1','less_conv','convenient','slightly_prob','priority','str1'
'pretentious','improper','completed','1','less_conv','inconv','problematic','not_recom','str0'
'pretentious','improper','completed','1','critical','convenient','problematic','priority','str3'
'pretentious','improper','completed','1','critical','inconv','nonprob','recommended','str1'
'pretentious','improper','completed','1','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','completed','1','critical','inconv','problematic','priority','str3'
'pretentious','improper','completed','2','convenient','convenient','slightly_prob','priority','str1'
'pretentious','improper','completed','2','less_conv','convenient','nonprob','priority','str1'
'pretentious','improper','completed','2','less_conv','inconv','nonprob','recommended','str1'
'pretentious','improper','completed','2','critical','convenient','problematic','priority','str3'
'pretentious','improper','completed','2','critical','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','completed','2','critical','inconv','problematic','priority','str3'
'pretentious','improper','completed','3','convenient','inconv','slightly_prob','priority','str3'
'pretentious','improper','completed','3','less_conv','inconv','slightly_prob','recommended','str1'
'pretentious','improper','completed','3','critical','convenient','slightly_prob','recommended','str1'
'pretentious','improper','completed','3','critical','inconv','slightly_prob','priority','str3'
'pretentious','improper','completed','more','less_conv','convenient','nonprob','not_recom','str0'
'pretentious','improper','completed','more','critical','convenient','slightly_prob','priority','str3'
'pretentious','improper','incomplete','1','convenient','convenient','problematic','recommended','str1'
'pretentious','improper','incomplete','1','less_conv','convenient','problematic','recommended','str1'
'pretentious','improper','incomplete','1','less_conv','convenient','problematic','priority','str1'
'pretentious','improper','incomplete','1','less_conv','inconv','problematic','priority','str1'
'pretentious','improper','incomplete','2','convenient','convenient','nonprob','priority','str1'
'pretentious','improper','incomplete','2','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','incomplete','2','convenient','inconv','problematic','recommended','str3'
'pretentious','improper','incomplete','2','less_conv','convenient','slightly_prob','recommended','str1'
'pretentious','improper','incomplete','2','less_conv','convenient','problematic','not_recom','str0'
'pretentious','improper','incomplete','2','less_conv','inconv','problematic','not_recom','str0'
'pretentious','improper','incomplete','2','critical','inconv','problematic','not_recom','str0'
'pretentious','improper','incomplete','3','convenient','convenient','nonprob','not_recom','str0'
'pretentious','improper','incomplete','3','convenient','convenient','slightly_prob','recommended','str1'
'pretentious','improper','incomplete','3','convenient','convenient','problematic','priority','str1'
'pretentious','improper','incomplete','3','less_conv','convenient','nonprob','not_recom','str0'
'pretentious','improper','incomplete','3','less_conv','inconv','nonprob','recommended','str1'
'pretentious','improper','incomplete','3','less_conv','inconv','problematic','recommended','str3'
'pretentious','improper','incomplete','more','convenient','inconv','slightly_prob','not_recom','str0'
'pretentious','improper','incomplete','more','less_conv','convenient','problematic','not_recom','str0'
'pretentious','improper','incomplete','more','critical','convenient','nonprob','recommended','str1'
'pretentious','improper','incomplete','more','critical','convenient','nonprob','priority','str3'
'pretentious','improper','incomplete','more','critical','convenient','slightly_prob','priority','str3'
'pretentious','improper','incomplete','more','critical','convenient','problematic','priority','str3'
