White_king_col,White_king_row,White_rook_col,White_rook_row,Black_king_col,Black_king_row,class
c,one,c,eight,g,eight,fourteen
c,one,d,one,g,three,fourteen
c,one,d,one,g,four,fourteen
c,one,d,one,g,five,fourteen
c,one,d,one,g,six,fourteen
c,one,d,two,d,seven,fourteen
c,one,d,two,d,eight,fourteen
c,one,d,two,e,seven,fourteen
c,one,d,two,e,eight,fourteen
c,one,d,two,f,seven,fourteen
c,one,d,two,f,eight,fourteen
c,one,d,two,g,three,fourteen
c,one,d,two,g,four,fourteen
c,one,d,two,g,five,fourteen
c,one,d,two,g,six,fourteen
c,one,d,two,g,seven,fourteen
c,one,d,two,g,eight,fourteen
c,one,d,three,d,five,fourteen
c,one,d,three,d,six,fourteen
c,one,d,three,e,five,fourteen
c,one,d,three,e,six,fourteen
c,one,d,three,f,three,fourteen
c,one,d,three,f,four,fourteen
c,one,d,three,f,five,fourteen
c,one,d,three,f,six,fourteen
c,one,d,three,g,three,fourteen
c,one,d,three,g,four,fourteen
c,one,d,three,g,five,fourteen
c,one,d,three,g,six,fourteen
c,one,d,three,h,three,fourteen
c,one,d,three,h,four,fourteen
c,one,d,three,h,five,fourteen
c,one,d,five,d,three,fourteen
c,one,d,five,d,seven,fourteen
c,one,d,five,d,eight,fourteen
c,one,d,five,e,two,fourteen
c,one,d,five,e,three,fourteen
c,one,d,five,e,seven,fourteen
c,one,d,five,e,eight,fourteen
c,one,d,five,f,two,fourteen
c,one,d,five,f,three,fourteen
c,one,d,five,f,four,fourteen
c,one,d,five,f,five,fourteen
c,one,d,five,f,six,fourteen
c,one,d,five,f,seven,fourteen
c,one,d,five,f,eight,fourteen
c,one,d,five,g,three,fourteen
c,one,d,five,g,four,fourteen
c,one,d,five,g,five,fourteen
c,one,d,five,g,six,fourteen
c,one,d,five,g,seven,fourteen
c,one,d,five,g,eight,fourteen
c,one,d,six,h,four,fourteen
c,one,d,six,h,five,fourteen
c,one,d,six,h,six,fourteen
c,one,d,seven,e,three,fourteen
c,one,d,seven,g,three,fourteen
c,one,d,seven,g,seven,fourteen
c,one,d,seven,h,five,fourteen
c,one,d,seven,h,six,fourteen
c,one,d,seven,h,seven,fourteen
c,one,d,eight,d,five,fourteen
c,one,d,eight,d,six,fourteen
c,one,d,eight,e,three,fourteen
c,one,d,eight,e,five,fourteen
c,one,d,eight,e,six,fourteen
c,one,d,eight,f,five,fourteen
c,one,d,eight,f,six,fourteen
c,one,d,eight,f,seven,fourteen
c,one,d,eight,f,eight,fourteen
c,one,d,eight,g,three,fourteen
c,one,d,eight,g,four,fourteen
c,one,d,eight,g,five,fourteen
c,one,d,eight,g,six,fourteen
c,one,d,eight,g,seven,fourteen
c,one,d,eight,g,eight,fourteen
c,one,e,one,b,three,fourteen
c,one,e,one,b,four,fourteen
c,one,e,one,b,five,fourteen
c,one,e,one,c,three,fourteen
c,one,e,one,c,four,fourteen
c,one,e,one,c,five,fourteen
c,one,e,one,c,six,fourteen
c,one,e,one,d,three,fourteen
c,one,e,one,d,four,fourteen
c,one,e,one,d,five,fourteen
c,one,e,one,d,six,fourteen
c,one,e,one,e,three,fourteen
c,one,e,one,e,four,fourteen
c,one,e,one,e,five,fourteen
c,one,e,one,e,six,fourteen
c,one,e,two,b,three,fourteen
c,one,e,two,b,four,fourteen
c,one,e,two,b,five,fourteen
c,one,e,two,c,three,fourteen
c,one,e,two,c,four,fourteen
c,one,e,two,c,five,fourteen
c,one,e,two,c,six,fourteen
c,one,e,two,d,four,fourteen
c,one,e,two,d,five,fourteen
c,one,e,two,d,six,fourteen
c,one,e,two,e,four,fourteen
c,one,e,two,e,five,fourteen
c,one,e,two,e,six,fourteen
c,one,e,three,b,three,fourteen
c,one,e,three,b,four,fourteen
c,one,e,three,b,five,fourteen
c,one,e,three,c,three,fourteen
c,one,e,three,c,four,fourteen
c,one,e,three,c,five,fourteen
c,one,e,three,c,six,fourteen
c,one,e,three,d,five,fourteen
c,one,e,three,d,six,fourteen
c,one,e,three,e,five,fourteen
c,one,e,three,e,six,fourteen
c,one,e,four,f,six,fourteen
c,one,e,four,g,four,fourteen
c,one,e,four,g,five,fourteen
c,one,e,four,g,six,fourteen
c,one,e,five,b,five,fourteen
c,one,e,five,b,six,fourteen
c,one,e,five,b,seven,fourteen
c,one,e,five,b,eight,fourteen
c,one,e,five,c,three,fourteen
c,one,e,five,c,four,fourteen
c,one,e,five,c,five,fourteen
c,one,e,five,c,six,fourteen
c,one,e,five,c,seven,fourteen
c,one,e,five,c,eight,fourteen
c,one,e,five,d,three,fourteen
c,one,e,five,d,seven,fourteen
c,one,e,five,d,eight,fourteen
c,one,e,five,e,two,fourteen
c,one,e,five,e,three,fourteen
c,one,e,five,e,seven,fourteen
c,one,e,five,e,eight,fourteen
c,one,e,five,f,three,fourteen
c,one,e,five,f,seven,fourteen
c,one,e,five,g,three,fourteen
c,one,e,five,g,four,fourteen
c,one,e,five,g,five,fourteen
c,one,e,five,g,six,fourteen
c,one,e,five,g,seven,fourteen
c,one,e,six,a,four,fourteen
c,one,e,six,a,five,fourteen
c,one,e,six,a,six,fourteen
c,one,e,six,b,three,fourteen
c,one,e,six,e,two,fourteen
c,one,e,six,f,three,fourteen
c,one,e,six,f,four,fourteen
c,one,e,six,g,three,fourteen
c,one,e,six,g,four,fourteen
c,one,e,six,g,five,fourteen
c,one,e,six,g,six,fourteen
c,one,e,six,h,four,fourteen
c,one,e,six,h,five,fourteen
c,one,e,six,h,six,fourteen
c,one,e,seven,a,five,fourteen
c,one,e,seven,a,six,fourteen
c,one,e,seven,a,seven,fourteen
c,one,e,seven,b,four,fourteen
c,one,e,seven,b,five,fourteen
c,one,e,seven,b,six,fourteen
c,one,e,seven,b,seven,fourteen
c,one,e,seven,c,three,fourteen
c,one,e,seven,c,four,fourteen
c,one,e,seven,d,three,fourteen
c,one,e,seven,d,four,fourteen
c,one,e,seven,e,two,fourteen
c,one,e,seven,e,three,fourteen
c,one,e,seven,e,four,fourteen
c,one,e,seven,f,five,fourteen
c,one,e,seven,g,five,fourteen
c,one,e,seven,g,six,fourteen
c,one,e,seven,g,seven,fourteen
c,one,e,eight,b,six,fourteen
c,one,e,eight,b,seven,fourteen
c,one,e,eight,b,eight,fourteen
c,one,e,eight,c,three,fourteen
c,one,e,eight,c,four,fourteen
c,one,e,eight,c,five,fourteen
c,one,e,eight,c,six,fourteen
c,one,e,eight,c,seven,fourteen
c,one,e,eight,c,eight,fourteen
c,one,e,eight,d,four,fourteen
c,one,e,eight,d,five,fourteen
c,one,e,eight,d,six,fourteen
c,one,e,eight,e,two,fourteen
c,one,e,eight,e,three,fourteen
c,one,e,eight,e,four,fourteen
c,one,e,eight,e,five,fourteen
c,one,e,eight,e,six,fourteen
c,one,f,one,b,three,fourteen
c,one,f,one,b,four,fourteen
c,one,f,one,b,five,fourteen
c,one,f,one,c,seven,fourteen
c,one,f,one,c,eight,fourteen
c,one,f,one,d,seven,fourteen
c,one,f,one,d,eight,fourteen
c,one,f,one,e,seven,fourteen
c,one,f,one,e,eight,fourteen
c,one,f,one,f,seven,fourteen
c,one,f,one,f,eight,fourteen
c,one,f,two,b,three,fourteen
c,one,f,two,b,four,fourteen
c,one,f,two,b,five,fourteen
c,one,f,two,c,seven,fourteen
c,one,f,two,c,eight,fourteen
c,one,f,two,d,seven,fourteen
c,one,f,two,d,eight,fourteen
c,one,f,two,e,seven,fourteen
c,one,f,two,e,eight,fourteen
c,one,f,two,f,seven,fourteen
c,one,f,two,f,eight,fourteen
c,one,f,three,b,three,fourteen
c,one,f,three,b,four,fourteen
c,one,f,three,b,five,fourteen
c,one,f,three,c,seven,fourteen
c,one,f,three,c,eight,fourteen
c,one,f,three,d,seven,fourteen
c,one,f,three,d,eight,fourteen
c,one,f,three,e,seven,fourteen
c,one,f,three,e,eight,fourteen
c,one,f,three,f,seven,fourteen
c,one,f,three,f,eight,fourteen
c,one,f,four,b,four,fourteen
c,one,f,four,b,five,fourteen
c,one,f,four,b,six,fourteen
c,one,f,four,c,four,fourteen
c,one,f,four,c,five,fourteen
c,one,f,four,c,six,fourteen
c,one,f,four,c,seven,fourteen
c,one,f,four,c,eight,fourteen
c,one,f,four,d,seven,fourteen
c,one,f,four,d,eight,fourteen
c,one,f,four,e,seven,fourteen
c,one,f,four,e,eight,fourteen
c,one,f,four,f,seven,fourteen
c,one,f,four,f,eight,fourteen
c,one,f,five,b,five,fourteen
c,one,f,five,b,six,fourteen
c,one,f,five,b,seven,fourteen
c,one,f,five,b,eight,fourteen
c,one,f,five,c,three,fourteen
c,one,f,five,c,four,fourteen
c,one,f,five,c,five,fourteen
c,one,f,five,c,six,fourteen
c,one,f,five,c,seven,fourteen
c,one,f,five,c,eight,fourteen
c,one,f,five,d,three,fourteen
c,one,f,five,d,four,fourteen
c,one,f,five,d,five,fourteen
c,one,f,five,d,six,fourteen
c,one,f,five,d,seven,fourteen
c,one,f,five,d,eight,fourteen
c,one,f,five,e,two,fourteen
c,one,f,five,e,three,fourteen
c,one,f,five,e,seven,fourteen
c,one,f,five,e,eight,fourteen
c,one,f,five,f,two,fourteen
c,one,f,five,f,three,fourteen
c,one,f,five,f,seven,fourteen
c,one,f,five,f,eight,fourteen
c,one,f,six,a,four,fourteen
c,one,f,six,a,five,fourteen
c,one,f,six,a,six,fourteen
c,one,f,six,b,three,fourteen
c,one,f,seven,a,five,fourteen
c,one,f,seven,a,six,fourteen
c,one,f,seven,a,seven,fourteen
c,one,f,seven,b,four,fourteen
c,one,f,eight,b,six,fourteen
c,one,f,eight,b,seven,fourteen
c,one,f,eight,b,eight,fourteen
c,one,f,eight,c,eight,fourteen
c,one,g,one,b,three,fourteen
c,one,g,one,b,four,fourteen
c,one,g,one,b,five,fourteen
c,one,g,one,c,three,fourteen
c,one,g,one,c,seven,fourteen
c,one,g,one,c,eight,fourteen
c,one,g,one,d,three,fourteen
c,one,g,one,d,seven,fourteen
c,one,g,one,d,eight,fourteen
c,one,g,one,e,two,fourteen
c,one,g,one,e,three,fourteen
c,one,g,one,e,seven,fourteen
c,one,g,one,e,eight,fourteen
c,one,g,one,f,three,fourteen
c,one,g,one,f,seven,fourteen
c,one,g,one,f,eight,fourteen
c,one,g,one,g,three,fourteen
c,one,g,one,g,four,fourteen
c,one,g,one,g,five,fourteen
c,one,g,one,g,six,fourteen
c,one,g,one,g,seven,fourteen
c,one,g,one,g,eight,fourteen
c,one,g,two,b,three,fourteen
c,one,g,two,b,four,fourteen
c,one,g,two,b,five,fourteen
c,one,g,two,c,three,fourteen
c,one,g,two,c,seven,fourteen
c,one,g,two,c,eight,fourteen
c,one,g,two,d,seven,fourteen
c,one,g,two,d,eight,fourteen
c,one,g,two,e,seven,fourteen
c,one,g,two,e,eight,fourteen
c,one,g,two,f,seven,fourteen
c,one,g,two,f,eight,fourteen
c,one,g,two,g,five,fourteen
c,one,g,two,g,six,fourteen
c,one,g,two,g,seven,fourteen
c,one,g,two,g,eight,fourteen
c,one,g,three,b,three,fourteen
c,one,g,three,b,four,fourteen
c,one,g,three,b,five,fourteen
c,one,g,three,c,three,fourteen
c,one,g,three,c,four,fourteen
c,one,g,three,c,five,fourteen
c,one,g,three,c,six,fourteen
c,one,g,three,c,seven,fourteen
c,one,g,three,c,eight,fourteen
c,one,g,three,d,three,fourteen
c,one,g,three,d,four,fourteen
c,one,g,three,d,five,fourteen
c,one,g,three,d,six,fourteen
c,one,g,three,d,seven,fourteen
c,one,g,three,d,eight,fourteen
c,one,g,three,e,six,fourteen
c,one,g,three,e,seven,fourteen
c,one,g,three,e,eight,fourteen
c,one,g,three,f,six,fourteen
c,one,g,three,f,seven,fourteen
c,one,g,three,f,eight,fourteen
c,one,g,three,g,six,fourteen
c,one,g,three,g,seven,fourteen
c,one,g,three,g,eight,fourteen
c,one,g,four,b,four,fourteen
c,one,g,four,b,five,fourteen
c,one,g,four,b,six,fourteen
c,one,g,four,c,four,fourteen
c,one,g,four,c,five,fourteen
c,one,g,four,c,six,fourteen
c,one,g,four,c,seven,fourteen
c,one,g,four,c,eight,fourteen
c,one,g,four,d,four,fourteen
c,one,g,four,d,five,fourteen
c,one,g,four,d,six,fourteen
c,one,g,four,d,seven,fourteen
c,one,g,four,d,eight,fourteen
c,one,g,four,e,seven,fourteen
c,one,g,four,e,eight,fourteen
c,one,g,four,f,seven,fourteen
c,one,g,four,f,eight,fourteen
c,one,g,four,g,seven,fourteen
c,one,g,five,c,three,fourteen
c,one,g,five,c,four,fourteen
c,one,g,five,c,five,fourteen
c,one,g,five,d,three,fourteen
c,one,g,five,d,five,fourteen
c,one,g,five,d,six,fourteen
c,one,g,five,d,seven,fourteen
c,one,g,five,d,eight,fourteen
c,one,g,five,e,two,fourteen
c,one,g,five,e,three,fourteen
c,one,g,five,e,four,fourteen
c,one,g,five,e,five,fourteen
c,one,g,five,e,six,fourteen
c,one,g,five,e,seven,fourteen
c,one,g,five,e,eight,fourteen
c,one,g,five,f,two,fourteen
c,one,g,five,f,three,fourteen
c,one,g,five,f,seven,fourteen
c,one,g,five,f,eight,fourteen
c,one,g,five,g,two,fourteen
c,one,g,five,g,three,fourteen
c,one,g,five,g,seven,fourteen
c,one,g,five,g,eight,fourteen
c,one,g,six,a,four,fourteen
c,one,g,six,a,five,fourteen
c,one,g,six,a,six,fourteen
c,one,g,six,b,three,fourteen
c,one,g,six,c,three,fourteen
c,one,g,seven,a,five,fourteen
c,one,g,seven,a,six,fourteen
c,one,g,seven,a,seven,fourteen
c,one,g,seven,b,four,fourteen
c,one,g,seven,b,five,fourteen
c,one,g,seven,b,six,fourteen
c,one,g,seven,b,seven,fourteen
c,one,g,seven,c,three,fourteen
c,one,g,seven,e,two,fourteen
c,one,g,seven,f,two,fourteen
c,one,g,seven,g,two,fourteen
c,one,g,seven,g,three,fourteen
c,one,g,eight,b,six,fourteen
c,one,g,eight,b,seven,fourteen
c,one,g,eight,b,eight,fourteen
c,one,g,eight,c,three,fourteen
c,one,g,eight,c,four,fourteen
c,one,g,eight,c,five,fourteen
c,one,g,eight,c,six,fourteen
c,one,g,eight,c,seven,fourteen
c,one,g,eight,c,eight,fourteen
c,one,g,eight,d,three,fourteen
c,one,g,eight,d,four,fourteen
c,one,g,eight,d,eight,fourteen
c,one,g,eight,e,two,fourteen
c,one,g,eight,e,three,fourteen
c,one,g,eight,e,four,fourteen
c,one,g,eight,f,two,fourteen
c,one,g,eight,f,three,fourteen
c,one,g,eight,f,four,fourteen
c,one,g,eight,g,two,fourteen
c,one,g,eight,g,three,fourteen
c,one,g,eight,g,four,fourteen
c,one,g,eight,g,five,fourteen
c,one,h,one,b,three,fourteen
c,one,h,one,b,four,fourteen
c,one,h,one,b,five,fourteen
c,one,h,one,c,three,fourteen
c,one,h,one,c,four,fourteen
c,one,h,one,c,five,fourteen
c,one,h,one,c,six,fourteen
c,one,h,one,c,seven,fourteen
c,one,h,one,d,three,fourteen
c,one,h,one,d,four,fourteen
c,one,h,one,d,five,fourteen
c,one,h,one,d,six,fourteen
c,one,h,one,d,seven,fourteen
c,one,h,one,d,eight,fourteen
c,one,h,one,e,three,fourteen
c,one,h,one,e,four,fourteen
c,one,h,one,e,five,fourteen
c,one,h,one,e,six,fourteen
c,one,h,one,e,seven,fourteen
c,one,h,one,e,eight,fourteen
c,one,h,one,f,three,fourteen
c,one,h,one,f,four,fourteen
c,one,h,one,f,five,fourteen
c,one,h,one,f,six,fourteen
c,one,h,one,f,seven,fourteen
c,one,h,one,f,eight,fourteen
c,one,h,one,g,three,fourteen
c,one,h,one,g,four,fourteen
c,one,h,one,g,five,fourteen
c,one,h,one,g,six,fourteen
c,one,h,one,g,seven,fourteen
c,one,h,one,g,eight,fourteen
c,one,h,two,b,three,fourteen
c,one,h,two,b,four,fourteen
c,one,h,two,b,five,fourteen
c,one,h,two,c,three,fourteen
c,one,h,two,c,four,fourteen
c,one,h,two,c,five,fourteen
c,one,h,two,c,six,fourteen
c,one,h,two,c,seven,fourteen
c,one,h,two,d,three,fourteen
c,one,h,two,d,four,fourteen
c,one,h,two,d,five,fourteen
c,one,h,two,d,six,fourteen
c,one,h,two,d,seven,fourteen
c,one,h,two,d,eight,fourteen
c,one,h,two,e,three,fourteen
c,one,h,two,e,four,fourteen
c,one,h,two,e,five,fourteen
c,one,h,two,e,six,fourteen
c,one,h,two,e,seven,fourteen
c,one,h,two,e,eight,fourteen
c,one,h,two,f,two,fourteen
c,one,h,two,f,three,fourteen
c,one,h,two,f,four,fourteen
c,one,h,two,f,five,fourteen
c,one,h,two,f,six,fourteen
c,one,h,two,f,seven,fourteen
c,one,h,two,f,eight,fourteen
c,one,h,two,g,four,fourteen
c,one,h,two,g,five,fourteen
c,one,h,two,g,six,fourteen
c,one,h,two,g,seven,fourteen
c,one,h,two,g,eight,fourteen
c,one,h,two,h,four,fourteen
c,one,h,three,b,three,fourteen
c,one,h,three,b,four,fourteen
c,one,h,three,b,five,fourteen
c,one,h,three,c,three,fourteen
c,one,h,three,c,four,fourteen
c,one,h,three,c,five,fourteen
c,one,h,three,c,six,fourteen
c,one,h,three,c,seven,fourteen
c,one,h,three,d,three,fourteen
c,one,h,three,d,four,fourteen
c,one,h,three,d,five,fourteen
c,one,h,three,d,six,fourteen
c,one,h,three,d,seven,fourteen
c,one,h,three,d,eight,fourteen
c,one,h,three,e,three,fourteen
c,one,h,three,e,four,fourteen
c,one,h,three,e,five,fourteen
c,one,h,three,e,six,fourteen
c,one,h,three,e,seven,fourteen
c,one,h,three,e,eight,fourteen
c,one,h,three,f,three,fourteen
c,one,h,three,f,four,fourteen
c,one,h,three,f,five,fourteen
c,one,h,three,f,six,fourteen
c,one,h,three,f,seven,fourteen
c,one,h,three,f,eight,fourteen
c,one,h,three,g,five,fourteen
c,one,h,three,g,six,fourteen
c,one,h,three,g,seven,fourteen
c,one,h,three,g,eight,fourteen
c,one,h,three,h,five,fourteen
c,one,h,four,b,four,fourteen
c,one,h,four,b,five,fourteen
c,one,h,four,b,six,fourteen
c,one,h,four,c,four,fourteen
c,one,h,four,c,five,fourteen
c,one,h,four,c,six,fourteen
c,one,h,four,c,seven,fourteen
c,one,h,four,d,four,fourteen
c,one,h,four,d,five,fourteen
c,one,h,four,d,six,fourteen
c,one,h,four,d,seven,fourteen
c,one,h,four,d,eight,fourteen
c,one,h,four,e,four,fourteen
c,one,h,four,e,five,fourteen
c,one,h,four,e,six,fourteen
c,one,h,four,e,seven,fourteen
c,one,h,four,e,eight,fourteen
c,one,h,four,f,four,fourteen
c,one,h,four,f,five,fourteen
c,one,h,four,f,six,fourteen
c,one,h,four,f,seven,fourteen
c,one,h,four,f,eight,fourteen
c,one,h,four,g,six,fourteen
c,one,h,four,g,seven,fourteen
c,one,h,four,h,six,fourteen
c,one,h,five,f,five,fourteen
c,one,h,five,f,six,fourteen
c,one,h,five,f,seven,fourteen
c,one,h,five,g,seven,fourteen
c,one,h,five,h,seven,fourteen
c,one,h,six,a,four,fourteen
c,one,h,six,a,five,fourteen
c,one,h,six,a,six,fourteen
c,one,h,six,b,three,fourteen
c,one,h,six,b,four,fourteen
c,one,h,six,b,five,fourteen
c,one,h,six,b,six,fourteen
c,one,h,six,c,three,fourteen
c,one,h,six,c,four,fourteen
c,one,h,six,c,five,fourteen
c,one,h,six,c,six,fourteen
c,one,h,six,d,three,fourteen
c,one,h,six,d,four,fourteen
c,one,h,six,d,five,fourteen
c,one,h,six,d,six,fourteen
c,one,h,six,e,three,fourteen
c,one,h,six,f,three,fourteen
c,one,h,six,g,three,fourteen
c,one,h,seven,a,five,fourteen
c,one,h,seven,a,six,fourteen
c,one,h,seven,a,seven,fourteen
c,one,h,seven,b,four,fourteen
c,one,h,seven,b,five,fourteen
c,one,h,seven,b,six,fourteen
c,one,h,seven,b,seven,fourteen
c,one,h,seven,c,three,fourteen
c,one,h,seven,c,four,fourteen
c,one,h,seven,c,five,fourteen
c,one,h,seven,c,six,fourteen
c,one,h,seven,c,seven,fourteen
c,one,h,seven,d,three,fourteen
c,one,h,seven,d,four,fourteen
c,one,h,seven,d,five,fourteen
c,one,h,seven,d,six,fourteen
c,one,h,seven,d,seven,fourteen
c,one,h,seven,e,three,fourteen
c,one,h,seven,e,four,fourteen
c,one,h,seven,e,five,fourteen
c,one,h,seven,e,six,fourteen
c,one,h,seven,e,seven,fourteen
c,one,h,seven,f,three,fourteen
c,one,h,seven,f,four,fourteen
c,one,h,seven,g,three,fourteen
c,one,h,seven,g,four,fourteen
c,one,h,eight,c,three,fourteen
c,one,h,eight,c,four,fourteen
c,one,h,eight,c,five,fourteen
c,one,h,eight,c,six,fourteen
c,one,h,eight,c,seven,fourteen
c,one,h,eight,d,three,fourteen
c,one,h,eight,d,four,fourteen
c,one,h,eight,d,five,fourteen
c,one,h,eight,d,six,fourteen
c,one,h,eight,d,seven,fourteen
c,one,h,eight,d,eight,fourteen
c,one,h,eight,e,three,fourteen
c,one,h,eight,e,four,fourteen
c,one,h,eight,e,five,fourteen
c,one,h,eight,e,six,fourteen
c,one,h,eight,e,seven,fourteen
c,one,h,eight,e,eight,fourteen
c,one,h,eight,f,three,fourteen
c,one,h,eight,f,four,fourteen
c,one,h,eight,f,five,fourteen
c,one,h,eight,f,six,fourteen
c,one,h,eight,f,seven,fourteen
c,one,h,eight,f,eight,fourteen
c,one,h,eight,g,three,fourteen
c,one,h,eight,g,four,fourteen
c,one,h,eight,g,five,fourteen
c,one,h,eight,g,six,fourteen
c,two,a,two,c,four,fourteen
c,two,a,two,c,five,fourteen
c,two,a,two,d,five,fourteen
c,two,a,two,e,three,fourteen
c,two,a,two,e,four,fourteen
c,two,a,two,e,five,fourteen
c,two,a,three,c,four,fourteen
c,two,a,three,c,five,fourteen
c,two,a,three,d,five,fourteen
c,two,a,three,e,three,fourteen
c,two,a,three,e,four,fourteen
c,two,a,three,e,five,fourteen
c,two,a,five,c,five,fourteen
c,two,a,five,d,four,fourteen
c,two,a,five,d,five,fourteen
c,two,a,six,c,four,fourteen
c,two,a,six,c,five,fourteen
c,two,a,six,d,five,fourteen
c,two,a,six,e,three,fourteen
c,two,a,six,e,four,fourteen
c,two,a,six,e,five,fourteen
c,two,a,seven,c,four,fourteen
c,two,a,seven,c,five,fourteen
c,two,a,seven,d,five,fourteen
c,two,a,seven,e,three,fourteen
c,two,a,seven,e,four,fourteen
c,two,a,seven,e,five,fourteen
c,two,b,one,d,four,fourteen
c,two,b,one,d,five,fourteen
c,two,b,one,e,three,fourteen
c,two,b,one,e,five,fourteen
c,two,b,one,f,three,fourteen
c,two,b,one,f,four,fourteen
c,two,b,one,f,five,fourteen
c,two,b,two,b,four,fourteen
c,two,b,two,b,five,fourteen
c,two,b,two,c,four,fourteen
c,two,b,two,c,five,fourteen
c,two,b,two,d,four,fourteen
c,two,b,two,d,five,fourteen
c,two,b,two,e,three,fourteen
c,two,b,two,e,four,fourteen
c,two,b,two,e,five,fourteen
c,two,b,two,f,three,fourteen
c,two,b,two,f,four,fourteen
c,two,b,two,f,five,fourteen
c,two,b,three,c,four,fourteen
c,two,b,three,c,five,fourteen
c,two,b,three,c,six,fourteen
c,two,b,three,d,four,fourteen
c,two,b,three,d,five,fourteen
c,two,b,three,d,six,fourteen
c,two,b,three,e,three,fourteen
c,two,b,three,e,four,fourteen
c,two,b,three,e,five,fourteen
c,two,b,three,e,six,fourteen
c,two,b,three,f,three,fourteen
c,two,b,three,f,four,fourteen
c,two,b,three,f,five,fourteen
c,two,b,six,b,four,fourteen
c,two,b,six,c,four,fourteen
c,two,b,six,d,four,fourteen
c,two,b,six,d,five,fourteen
c,two,b,six,d,six,fourteen
c,two,b,six,e,three,fourteen
c,two,b,six,e,four,fourteen
c,two,b,six,e,five,fourteen
c,two,b,six,f,three,fourteen
c,two,b,six,f,four,fourteen
c,two,b,six,f,five,fourteen
c,two,b,seven,b,five,fourteen
c,two,b,seven,c,four,fourteen
c,two,b,seven,c,five,fourteen
c,two,b,seven,d,four,fourteen
c,two,b,seven,d,five,fourteen
c,two,b,seven,d,six,fourteen
c,two,b,seven,d,seven,fourteen
c,two,b,seven,e,three,fourteen
c,two,b,seven,e,four,fourteen
c,two,b,seven,e,five,fourteen
c,two,b,seven,e,six,fourteen
c,two,b,seven,e,seven,fourteen
c,two,b,seven,f,three,fourteen
c,two,b,seven,f,four,fourteen
c,two,b,seven,f,five,fourteen
c,two,b,eight,b,six,fourteen
c,two,b,eight,c,six,fourteen
c,two,b,eight,d,four,fourteen
c,two,b,eight,d,five,fourteen
c,two,b,eight,d,six,fourteen
c,two,b,eight,d,seven,fourteen
c,two,b,eight,d,eight,fourteen
c,two,b,eight,e,three,fourteen
c,two,b,eight,e,five,fourteen
c,two,b,eight,f,three,fourteen
c,two,b,eight,f,four,fourteen
c,two,b,eight,f,five,fourteen
c,two,c,one,d,four,fourteen
c,two,c,one,d,five,fourteen
c,two,c,one,e,two,fourteen
c,two,c,one,e,three,fourteen
c,two,c,one,e,four,fourteen
c,two,c,one,e,five,fourteen
c,two,c,one,f,two,fourteen
c,two,c,one,f,three,fourteen
c,two,c,one,f,four,fourteen
c,two,c,one,f,five,fourteen
c,two,c,three,c,four,fourteen
c,two,c,three,c,five,fourteen
c,two,c,three,c,six,fourteen
c,two,c,three,d,four,fourteen
c,two,c,three,d,five,fourteen
c,two,c,three,d,six,fourteen
c,two,c,three,e,three,fourteen
c,two,c,three,e,four,fourteen
c,two,c,three,e,five,fourteen
c,two,c,three,e,six,fourteen
c,two,c,three,f,three,fourteen
c,two,c,three,f,four,fourteen
c,two,c,three,f,five,fourteen
c,two,c,three,f,six,fourteen
c,two,c,five,e,three,fourteen
c,two,c,five,e,four,fourteen
c,two,c,five,e,five,fourteen
c,two,c,six,e,three,fourteen
c,two,c,six,f,three,fourteen
c,two,c,six,f,four,fourteen
c,two,c,six,f,five,fourteen
c,two,c,six,f,six,fourteen
c,two,c,six,g,four,fourteen
c,two,c,six,g,five,fourteen
c,two,c,six,g,six,fourteen
c,two,c,seven,c,four,fourteen
c,two,c,seven,c,five,fourteen
c,two,c,seven,d,four,fourteen
c,two,c,seven,d,five,fourteen
c,two,c,seven,e,three,fourteen
c,two,c,seven,e,four,fourteen
c,two,c,seven,e,five,fourteen
c,two,c,seven,e,six,fourteen
c,two,c,seven,e,seven,fourteen
c,two,c,seven,f,three,fourteen
c,two,c,seven,f,four,fourteen
c,two,c,seven,f,five,fourteen
c,two,c,seven,f,six,fourteen
c,two,c,seven,f,seven,fourteen
c,two,c,seven,g,five,fourteen
c,two,c,seven,g,six,fourteen
c,two,c,seven,g,seven,fourteen
c,two,c,eight,c,five,fourteen
c,two,c,eight,c,six,fourteen
c,two,c,eight,d,four,fourteen
c,two,c,eight,d,five,fourteen
c,two,c,eight,d,six,fourteen
c,two,c,eight,e,three,fourteen
c,two,c,eight,e,five,fourteen
c,two,c,eight,e,six,fourteen
c,two,c,eight,e,seven,fourteen
c,two,c,eight,e,eight,fourteen
c,two,c,eight,f,three,fourteen
c,two,c,eight,f,four,fourteen
c,two,c,eight,f,five,fourteen
c,two,c,eight,f,six,fourteen
c,two,c,eight,f,seven,fourteen
c,two,d,one,d,four,fourteen
c,two,d,one,d,five,fourteen
c,two,d,one,e,two,fourteen
c,two,d,one,e,three,fourteen
c,two,d,one,e,four,fourteen
c,two,d,one,e,five,fourteen
c,two,d,one,f,two,fourteen
c,two,d,one,f,three,fourteen
c,two,d,one,f,four,fourteen
c,two,d,one,f,five,fourteen
c,two,d,two,d,four,fourteen
c,two,d,two,d,five,fourteen
c,two,d,two,e,two,fourteen
c,two,d,two,e,three,fourteen
c,two,d,two,e,four,fourteen
c,two,d,two,e,five,fourteen
c,two,d,two,f,two,fourteen
c,two,d,two,f,three,fourteen
